0.1;1;0;0;0
0.1;1.02;0;0;0
0.1;1.04;0;0;0
0.1;1.06;0;0;0
0.1;1.08;0;0;6584
0.1;1.1;0;0;6584
0.1;1.12;0;0;6584
0.1;1.14;0;0;6584
0.1;1.16;0;0;6584
0.1;1.18;0;0;6584
0.1;1.2;0;0;6584
0.1;1.22;0;0;6584
0.1;1.24;0;0;6584
0.1;1.26;0;0;6584
0.1;1.28;6;6;6584
0.1;1.3;6;6;6584
0.1;1.32;6;12;6584
0.1;1.34;11;12;6584
0.1;1.36;40;27;6584
0.1;1.38;34;85;6584
0.1;1.4;100;90;6584
0.1;1.42;107;144;6584
0.1;1.44;203;136;6584
0.1;1.46;122;308;6584
0.1;1.48;116;298;6584
0.1;1.5;84;342;6584
0.1;1.52;516;319;6584
0.1;1.54;238;1011;6584
0.1;1.56;397;705;6584
0.1;1.58;326;1049;6584
0.1;1.6;1589;775;6584
0.1;1.62;1704;508;6584
0.1;1.64;1711;6566;6584
0.1;1.66;1704;6566;6584
0.1;1.68;1982;6566;6584
0.1;1.7;1977;6566;6584
0.1;1.72;2157;6566;6584
0.1;1.74;2061;6566;6584
0.1;1.76;2071;6566;6584
0.1;1.78;2986;6566;6584
0.1;1.8;3284;6566;6584
0.1;1.82;2445;6567;6584
0.1;1.84;3168;6570;6584
0.1;1.86;3163;6571;6584
0.1;1.88;2378;6574;6584
0.1;1.9;3163;6574;6584
0.1;1.92;3258;6574;6584
0.1;1.94;6584;6584;6584
0.1;1.96;6584;6584;6584
0.1;1.98;6584;6584;6584
0.5;1;0;0;0
0.5;1.02;0;0;0
0.5;1.04;0;0;0
0.5;1.06;0;0;0
0.5;1.08;0;0;0
0.5;1.1;0;0;6584
0.5;1.12;0;0;6584
0.5;1.14;0;0;6584
0.5;1.16;0;0;6584
0.5;1.18;0;0;6584
0.5;1.2;0;0;6584
0.5;1.22;0;0;6584
0.5;1.24;0;0;6584
0.5;1.26;0;0;6584
0.5;1.28;0;0;6584
0.5;1.3;0;0;6584
0.5;1.32;0;0;6584
0.5;1.34;20;1;6584
0.5;1.36;20;1;6584
0.5;1.38;19;0;6584
0.5;1.4;19;202;6584
0.5;1.42;6;217;6584
0.5;1.44;85;300;6584
0.5;1.46;84;578;6584
0.5;1.48;86;85;6584
0.5;1.5;87;6574;6584
0.5;1.52;230;6574;6584
0.5;1.54;244;6574;6584
0.5;1.56;447;6574;6584
0.5;1.58;577;6574;6584
0.5;1.6;581;6574;6584
0.5;1.62;674;6574;6584
0.5;1.64;648;6574;6584
0.5;1.66;1715;6574;6584
0.5;1.68;2149;6574;6584
0.5;1.7;2209;6574;6584
0.5;1.72;6584;6584;6584
0.5;1.74;6584;6584;6584
0.5;1.76;6584;6584;6584
0.5;1.78;6584;6584;6584
0.5;1.8;6584;6584;6584
0.5;1.82;6584;6584;6584
0.5;1.84;6584;6584;6584
0.5;1.86;6584;6584;6584
0.5;1.88;6584;6584;6584
0.5;1.9;6584;6584;6584
0.5;1.92;6584;6584;6584
0.5;1.94;6584;6584;6584
0.5;1.96;6584;6584;6584
0.5;1.98;6584;6584;6584
0.9;1;0;0;0
0.9;1.02;0;0;0
0.9;1.04;0;0;0
0.9;1.06;0;0;0
0.9;1.08;0;0;0
0.9;1.1;0;0;0
0.9;1.12;0;0;0
0.9;1.14;0;0;6584
0.9;1.16;0;0;6584
0.9;1.18;0;0;6584
0.9;1.2;0;0;6584
0.9;1.22;196;0;6584
0.9;1.24;196;2;6584
0.9;1.26;196;0;6584
0.9;1.28;196;196;6584
0.9;1.3;198;6574;6584
0.9;1.32;200;6574;6584
0.9;1.34;200;6574;6584
0.9;1.36;210;6574;6584
0.9;1.38;222;6574;6584
0.9;1.4;201;6574;6584
0.9;1.42;230;6574;6584
0.9;1.44;233;6574;6584
0.9;1.46;239;6574;6584
0.9;1.48;1389;6574;6584
0.9;1.5;1391;6574;6584
0.9;1.52;1601;6574;6584
0.9;1.54;1622;6584;6584
0.9;1.56;1626;6584;6584
0.9;1.58;3310;6584;6584
0.9;1.6;3321;6584;6584
0.9;1.62;3338;6584;6584
0.9;1.64;3322;6584;6584
0.9;1.66;6584;6584;6584
0.9;1.68;6584;6584;6584
0.9;1.7;6584;6584;6584
0.9;1.72;6584;6584;6584
0.9;1.74;6584;6584;6584
0.9;1.76;6584;6584;6584
0.9;1.78;6584;6584;6584
0.9;1.8;6584;6584;6584
0.9;1.82;6584;6584;6584
0.9;1.84;6584;6584;6584
0.9;1.86;6584;6584;6584
0.9;1.88;6584;6584;6584
0.9;1.9;6584;6584;6584
0.9;1.92;6584;6584;6584
0.9;1.94;6584;6584;6584
0.9;1.96;6584;6584;6584
0.9;1.98;6584;6584;6584
1.3;1;0;0;0
1.3;1.02;0;0;0
1.3;1.04;0;0;0
1.3;1.06;0;0;0
1.3;1.08;0;0;0
1.3;1.1;0;0;0
1.3;1.12;0;0;1
1.3;1.14;1;0;0
1.3;1.16;0;0;0
1.3;1.18;2;196;0
1.3;1.2;204;6574;198
1.3;1.22;199;6574;6584
1.3;1.24;199;6574;6584
1.3;1.26;201;6574;6584
1.3;1.28;205;6574;6584
1.3;1.3;244;6574;6584
1.3;1.32;245;6574;6584
1.3;1.34;219;6575;6584
1.3;1.36;240;6575;6584
1.3;1.38;239;6575;6584
1.3;1.4;1613;6575;6584
1.3;1.42;1888;6584;6584
1.3;1.44;1418;6584;6584
1.3;1.46;1413;6584;6584
1.3;1.48;1423;6584;6584
1.3;1.5;1637;6584;6584
1.3;1.52;1771;6584;6584
1.3;1.54;3259;6584;6584
1.3;1.56;3263;6584;6584
1.3;1.58;3277;6584;6584
1.3;1.6;6529;6584;6584
1.3;1.62;6529;6584;6584
1.3;1.64;6529;6584;6584
1.3;1.66;6530;6584;6584
1.3;1.68;6530;6584;6584
1.3;1.7;6530;6584;6584
1.3;1.72;6576;6584;6584
1.3;1.74;6576;6584;6584
1.3;1.76;6576;6584;6584
1.3;1.78;6576;6584;6584
1.3;1.8;6584;6584;6584
1.3;1.82;6584;6584;6584
1.3;1.84;6584;6584;6584
1.3;1.86;6584;6584;6584
1.3;1.88;6584;6584;6584
1.3;1.9;6584;6584;6584
1.3;1.92;6584;6584;6584
1.3;1.94;6584;6584;6584
1.3;1.96;6584;6584;6584
1.3;1.98;6584;6584;6584
1.4;1;0;0;0
1.4;1.02;0;0;0
1.4;1.04;0;0;0
1.4;1.06;0;0;0
1.4;1.08;0;0;0
1.4;1.1;0;0;0
1.4;1.12;197;0;0
1.4;1.14;198;0;0
1.4;1.16;196;196;0
1.4;1.18;198;6574;0
1.4;1.2;199;6574;194
1.4;1.22;198;6574;193
1.4;1.24;199;6574;6584
1.4;1.26;202;6574;6584
1.4;1.28;206;6574;6584
1.4;1.3;209;6575;6584
1.4;1.32;209;6575;6584
1.4;1.34;223;6575;6584
1.4;1.36;1411;6575;6584
1.4;1.38;1419;6584;6584
1.4;1.4;1421;6584;6584
1.4;1.42;1420;6584;6584
1.4;1.44;1419;6584;6584
1.4;1.46;1431;6584;6584
1.4;1.48;1639;6584;6584
1.4;1.5;1643;6584;6584
1.4;1.52;2225;6584;6584
1.4;1.54;2370;6584;6584
1.4;1.56;3275;6584;6584
1.4;1.58;6532;6584;6584
1.4;1.6;6532;6584;6584
1.4;1.62;6532;6584;6584
1.4;1.64;6532;6584;6584
1.4;1.66;6532;6584;6584
1.4;1.68;6532;6584;6584
1.4;1.7;6532;6584;6584
1.4;1.72;6532;6584;6584
1.4;1.74;6546;6584;6584
1.4;1.76;6576;6584;6584
1.4;1.78;6576;6584;6584
1.4;1.8;6576;6584;6584
1.4;1.82;6576;6584;6584
1.4;1.84;6576;6584;6584
1.4;1.86;6576;6584;6584
1.4;1.88;6576;6584;6584
1.4;1.9;6584;6584;6584
1.4;1.92;6584;6584;6584
1.4;1.94;6584;6584;6584
1.4;1.96;6584;6584;6584
1.4;1.98;6584;6584;6584
1.7;1;0;0;0
1.7;1.02;0;0;0
1.7;1.04;0;0;0
1.7;1.06;0;0;0
1.7;1.08;196;0;0
1.7;1.1;198;196;0
1.7;1.12;201;199;0
1.7;1.14;199;208;0
1.7;1.16;198;6574;0
1.7;1.18;201;6574;0
1.7;1.2;209;6574;198
1.7;1.22;207;6575;202
1.7;1.24;207;6575;212
1.7;1.26;212;6575;202
1.7;1.28;214;6577;214
1.7;1.3;251;6577;205
1.7;1.32;254;6584;256
1.7;1.34;1427;6584;6584
1.7;1.36;1416;6584;6584
1.7;1.38;1427;6584;6584
1.7;1.4;1600;6584;6584
1.7;1.42;1595;6584;6584
1.7;1.44;2229;6584;6584
1.7;1.46;2247;6584;6584
1.7;1.48;2335;6584;6584
1.7;1.5;3222;6584;6584
1.7;1.52;3227;6584;6584
1.7;1.54;3225;6584;6584
1.7;1.56;5043;6584;6584
1.7;1.58;3228;6584;6584
1.7;1.6;3118;6584;6584
1.7;1.62;3201;6584;6584
1.7;1.64;3251;6584;6584
1.7;1.66;3243;6584;6584
1.7;1.68;6496;6584;6584
1.7;1.7;6496;6584;6584
1.7;1.72;6496;6584;6584
1.7;1.74;6496;6584;6584
1.7;1.76;6496;6584;6584
1.7;1.78;6546;6584;6584
1.7;1.8;6546;6584;6584
1.7;1.82;6546;6584;6584
1.7;1.84;6546;6584;6584
1.7;1.86;6546;6584;6584
1.7;1.88;6546;6584;6584
1.7;1.9;6576;6584;6584
1.7;1.92;6576;6584;6584
1.7;1.94;6576;6584;6584
1.7;1.96;6576;6584;6584
1.7;1.98;6576;6584;6584
1.9;1;0;0;0
1.9;1.02;0;0;0
1.9;1.04;0;0;0
1.9;1.06;0;0;0
1.9;1.08;196;196;0
1.9;1.1;200;199;0
1.9;1.12;208;202;0
1.9;1.14;198;6574;0
1.9;1.16;208;6575;1
1.9;1.18;211;6575;2
1.9;1.2;205;6575;1
1.9;1.22;206;6577;200
1.9;1.24;211;6577;208
1.9;1.26;242;6577;211
1.9;1.28;253;6584;204
1.9;1.3;260;6584;243
1.9;1.32;1451;6584;245
1.9;1.34;1590;6584;407
1.9;1.36;1426;6584;286
1.9;1.38;1433;6584;1350
1.9;1.4;2047;6584;947
1.9;1.42;1636;6584;6584
1.9;1.44;2630;6584;6584
1.9;1.46;3218;6584;6584
1.9;1.48;3179;6584;6584
1.9;1.5;3180;6584;6584
1.9;1.52;2354;6584;6584
1.9;1.54;3147;6584;6584
1.9;1.56;3200;6584;6584
1.9;1.58;3200;6584;6584
1.9;1.6;3203;6584;6584
1.9;1.62;3162;6584;6584
1.9;1.64;3197;6584;6584
1.9;1.66;3345;6584;6584
1.9;1.68;6394;6584;6584
1.9;1.7;6395;6584;6584
1.9;1.72;6401;6584;6584
1.9;1.74;6412;6584;6584
1.9;1.76;6414;6584;6584
1.9;1.78;6414;6584;6584
1.9;1.8;6414;6584;6584
1.9;1.82;6414;6584;6584
1.9;1.84;6415;6584;6584
1.9;1.86;6435;6584;6584
1.9;1.88;6437;6584;6584
1.9;1.9;6466;6584;6584
1.9;1.92;6466;6584;6584
1.9;1.94;6548;6584;6584
1.9;1.96;6548;6584;6584
1.9;1.98;6548;6584;6584
2.1;1;0;0;0
2.1;1.02;0;0;0
2.1;1.04;0;0;0
2.1;1.06;196;196;0
2.1;1.08;199;199;0
2.1;1.1;208;214;0
2.1;1.12;198;6574;0
2.1;1.14;209;6575;1
2.1;1.16;211;6577;2
2.1;1.18;205;6577;2
2.1;1.2;243;6577;14
2.1;1.22;274;6577;211
2.1;1.24;245;6584;216
2.1;1.26;258;6584;212
2.1;1.28;270;6584;409
2.1;1.3;1427;6584;404
2.1;1.32;1430;6584;603
2.1;1.34;1434;6584;436
2.1;1.36;2359;6584;698
2.1;1.38;1782;6584;1094
2.1;1.4;2516;6584;1364
2.1;1.42;3317;6584;1327
2.1;1.44;3128;6584;1424
2.1;1.46;3190;6584;2057
2.1;1.48;3187;6584;2029
2.1;1.5;3337;6584;6584
2.1;1.52;3197;6584;6584
2.1;1.54;3288;6584;6584
2.1;1.56;3312;6584;6584
2.1;1.58;3601;6584;6584
2.1;1.6;3357;6584;6584
2.1;1.62;3635;6584;6584
2.1;1.64;5053;6584;6584
2.1;1.66;4755;6584;6584
2.1;1.68;6407;6584;6584
2.1;1.7;6408;6584;6584
2.1;1.72;6413;6584;6584
2.1;1.74;6413;6584;6584
2.1;1.76;6415;6584;6584
2.1;1.78;6415;6584;6584
2.1;1.8;6418;6584;6584
2.1;1.82;6418;6584;6584
2.1;1.84;6418;6584;6584
2.1;1.86;6418;6584;6584
2.1;1.88;6418;6584;6584
2.1;1.9;6418;6584;6584
2.1;1.92;6419;6584;6584
2.1;1.94;6419;6584;6584
2.1;1.96;6430;6584;6584
2.1;1.98;6450;6584;6584
2.2;1;0;0;0
2.2;1.02;0;0;0
2.2;1.04;0;0;0
2.2;1.06;199;199;0
2.2;1.08;199;199;0
2.2;1.1;207;216;0
2.2;1.12;207;6575;0
2.2;1.14;209;6577;1
2.2;1.16;211;6577;1
2.2;1.18;205;6577;6
2.2;1.2;244;6577;17
2.2;1.22;246;6584;16
2.2;1.24;249;6584;207
2.2;1.26;256;6584;206
2.2;1.28;1426;6584;246
2.2;1.3;1430;6584;601
2.2;1.32;1729;6584;604
2.2;1.34;1601;6584;707
2.2;1.36;2499;6584;1281
2.2;1.38;3160;6584;1082
2.2;1.4;3274;6584;2348
2.2;1.42;3131;6584;2051
2.2;1.44;3135;6584;2034
2.2;1.46;3189;6584;2255
2.2;1.48;3144;6584;2126
2.2;1.5;3226;6584;2228
2.2;1.52;3448;6584;2409
2.2;1.54;5605;6584;2512
2.2;1.56;3970;6584;6584
2.2;1.58;3594;6584;6584
2.2;1.6;4236;6584;6584
2.2;1.62;3273;6584;6584
2.2;1.64;3404;6584;6584
2.2;1.66;6407;6584;6584
2.2;1.68;6408;6584;6584
2.2;1.7;6413;6584;6584
2.2;1.72;6413;6584;6584
2.2;1.74;6415;6584;6584
2.2;1.76;6415;6584;6584
2.2;1.78;6418;6584;6584
2.2;1.8;6418;6584;6584
2.2;1.82;6418;6584;6584
2.2;1.84;6418;6584;6584
2.2;1.86;6418;6584;6584
2.2;1.88;6418;6584;6584
2.2;1.9;6419;6584;6584
2.2;1.92;6419;6584;6584
2.2;1.94;6439;6584;6584
2.2;1.96;6439;6584;6584
2.2;1.98;6441;6584;6584
2.3;1;0;0;0
2.3;1.02;0;0;0
2.3;1.04;202;202;0
2.3;1.06;205;199;0
2.3;1.08;205;199;0
2.3;1.1;207;6575;0
2.3;1.12;206;6575;2
2.3;1.14;207;6577;1
2.3;1.16;207;6577;5
2.3;1.18;214;6577;8
2.3;1.2;238;6577;10
2.3;1.22;233;6584;11
2.3;1.24;258;6584;208
2.3;1.26;226;6584;206
2.3;1.28;1429;6584;414
2.3;1.3;1595;6584;407
2.3;1.32;2491;6584;628
2.3;1.34;3184;6584;1173
2.3;1.36;3370;6584;2046
2.3;1.38;3199;6584;1580
2.3;1.4;3151;6584;1754
2.3;1.42;3206;6584;1611
2.3;1.44;5324;6584;2037
2.3;1.46;3196;6584;2228
2.3;1.48;3208;6584;2531
2.3;1.5;3443;6584;2397
2.3;1.52;3645;6584;2329
2.3;1.54;3797;6584;4299
2.3;1.56;4248;6584;4307
2.3;1.58;3497;6584;4782
2.3;1.6;3274;6584;6584
2.3;1.62;6389;6584;6584
2.3;1.64;6389;6584;6584
2.3;1.66;6389;6584;6584
2.3;1.68;6390;6584;6584
2.3;1.7;6395;6584;6584
2.3;1.72;6395;6584;6584
2.3;1.74;6399;6584;6584
2.3;1.76;6399;6584;6584
2.3;1.78;6400;6584;6584
2.3;1.8;6400;6584;6584
2.3;1.82;6400;6584;6584
2.3;1.84;6400;6584;6584
2.3;1.86;6400;6584;6584
2.3;1.88;6400;6584;6584
2.3;1.9;6401;6584;6584
2.3;1.92;6421;6584;6584
2.3;1.94;6421;6584;6584
2.3;1.96;6423;6584;6584
2.3;1.98;6423;6584;6584
2.4;1;0;0;0
2.4;1.02;0;0;0
2.4;1.04;202;199;0
2.4;1.06;205;199;0
2.4;1.08;198;216;0
2.4;1.1;205;6575;0
2.4;1.12;207;6577;1
2.4;1.14;206;6577;1
2.4;1.16;213;6577;14
2.4;1.18;208;6577;9
2.4;1.2;251;6584;182
2.4;1.22;245;6584;5
2.4;1.24;421;6584;181
2.4;1.26;1596;6584;411
2.4;1.28;1596;6584;409
2.4;1.3;2993;6584;427
2.4;1.32;3186;6584;432
2.4;1.34;3207;6584;1521
2.4;1.36;3196;6584;2077
2.4;1.38;3211;6584;2653
2.4;1.4;3192;6584;2273
2.4;1.42;3198;6584;2201
2.4;1.44;3273;6584;2323
2.4;1.46;3471;6584;2616
2.4;1.48;3243;6584;5459
2.4;1.5;3423;6584;5592
2.4;1.52;3267;6584;4268
2.4;1.54;3478;6584;4332
2.4;1.56;3413;6584;4781
2.4;1.58;4598;6584;4778
2.4;1.6;3996;6584;4462
2.4;1.62;4658;6584;4491
2.4;1.64;5625;6584;4835
2.4;1.66;5609;6584;6584
2.4;1.68;5625;6584;6584
2.4;1.7;5758;6584;6584
2.4;1.72;5628;6584;6584
2.4;1.74;5628;6584;6584
2.4;1.76;6326;6584;6584
2.4;1.78;6326;6584;6584
2.4;1.8;6326;6584;6584
2.4;1.82;6326;6584;6584
2.4;1.84;6326;6584;6584
2.4;1.86;6326;6584;6584
2.4;1.88;6327;6584;6584
2.4;1.9;6327;6584;6584
2.4;1.92;6327;6584;6584
2.4;1.94;6327;6584;6584
2.4;1.96;6327;6584;6584
2.4;1.98;6327;6584;6584
2.5;1;0;0;0
2.5;1.02;0;0;0
2.5;1.04;205;199;0
2.5;1.06;205;199;0
2.5;1.08;207;6575;0
2.5;1.1;206;6577;2
2.5;1.12;207;6577;1
2.5;1.14;206;6577;7
2.5;1.16;208;6577;9
2.5;1.18;208;6584;178
2.5;1.2;230;6584;37
2.5;1.22;418;6584;7
2.5;1.24;380;6584;169
2.5;1.26;1595;6584;379
2.5;1.28;1606;6584;406
2.5;1.3;3393;6584;434
2.5;1.32;3199;6584;2122
2.5;1.34;3194;6584;2213
2.5;1.36;3187;6584;5640
2.5;1.38;3192;6584;2281
2.5;1.4;3195;6584;2569
2.5;1.42;3268;6584;2538
2.5;1.44;3471;6584;2424
2.5;1.46;3344;6584;3020
2.5;1.48;3236;6584;2610
2.5;1.5;3312;6584;4488
2.5;1.52;3837;6584;2854
2.5;1.54;3981;6584;4346
2.5;1.56;4618;6584;4778
2.5;1.58;5614;6584;4778
2.5;1.6;5627;6584;4472
2.5;1.62;5587;6584;4474
2.5;1.64;5680;6584;4774
2.5;1.66;5625;6584;4954
2.5;1.68;5628;6584;4763
2.5;1.7;5628;6584;5748
2.5;1.72;5628;6584;6584
2.5;1.74;5759;6584;6584
2.5;1.76;6326;6584;6584
2.5;1.78;6326;6584;6584
2.5;1.8;6326;6584;6584
2.5;1.82;6326;6584;6584
2.5;1.84;6326;6584;6584
2.5;1.86;6326;6584;6584
2.5;1.88;6327;6584;6584
2.5;1.9;6327;6584;6584
2.5;1.92;6327;6584;6584
2.5;1.94;6327;6584;6584
2.5;1.96;6327;6584;6584
2.5;1.98;6327;6584;6584
